region,week_end_date,historical_endogeneous,wILI
Region 10,2007-08-18,0.647891,0.647891
Region 1,2007-08-25,0.31045100000000003,0.31045100000000003
Region 2,2007-08-25,0.535673,0.535673
Region 3,2007-08-25,1.28948,1.28948
Region 4,2007-08-25,0.382004,0.382004
Region 5,2007-08-25,0.456873,0.456873
Region 6,2007-08-25,1.67297,1.67297
Region 7,2007-08-25,0.19209,0.19209
Region 8,2007-08-25,0.120707,0.120707
Region 9,2007-08-25,1.45125,1.45125
Region 10,2007-08-25,0.584399,0.584399
Region 1,2007-09-01,0.36290500000000003,0.36290500000000003
Region 2,2007-09-01,0.343697,0.343697
Region 3,2007-09-01,1.65398,1.65398
Region 4,2007-09-01,0.46396099999999996,0.46396099999999996
Region 5,2007-09-01,0.538357,0.538357
Region 6,2007-09-01,1.54033,1.54033
Region 7,2007-09-01,0.24695100000000003,0.24695100000000003
Region 8,2007-09-01,0.182903,0.182903
Region 9,2007-09-01,1.10719,1.10719
Region 10,2007-09-01,0.559276,0.559276
Region 1,2007-09-08,0.31498699999999996,0.31498699999999996
Region 2,2007-09-08,0.228742,0.228742
Region 3,2007-09-08,2.84099,2.84099
Region 4,2007-09-08,0.49582600000000004,0.49582600000000004
Region 5,2007-09-08,0.797994,0.797994
Region 6,2007-09-08,1.56958,1.56958
Region 7,2007-09-08,0.297699,0.297699
Region 8,2007-09-08,0.219154,0.219154
Region 9,2007-09-08,1.05399,1.05399
Region 10,2007-09-08,0.703426,0.703426
Region 1,2007-09-15,0.267262,0.267262
Region 2,2007-09-15,0.356004,0.356004
Region 3,2007-09-15,2.15404,2.15404
Region 4,2007-09-15,0.411066,0.411066
Region 5,2007-09-15,0.7360359999999999,0.7360359999999999
Region 6,2007-09-15,1.90625,1.90625
Region 7,2007-09-15,0.43991099999999994,0.43991099999999994
Region 8,2007-09-15,0.156633,0.156633
Region 9,2007-09-15,1.33615,1.33615
Region 10,2007-09-15,0.660367,0.660367
Region 1,2007-09-22,0.310882,0.310882
Region 2,2007-09-22,0.330656,0.330656
Region 3,2007-09-22,1.5804,1.5804
Region 4,2007-09-22,0.451322,0.451322
Region 5,2007-09-22,0.904516,0.904516
Region 6,2007-09-22,2.28819,2.28819
Region 7,2007-09-22,0.430645,0.430645
Region 8,2007-09-22,0.176977,0.176977
Region 9,2007-09-22,1.33589,1.33589
Region 10,2007-09-22,0.95465,0.95465
Region 1,2007-09-29,0.48858999999999997,0.48858999999999997
Region 2,2007-09-29,0.449215,0.449215
Region 3,2007-09-29,2.03439,2.03439
Region 4,2007-09-29,0.384767,0.384767
Region 5,2007-09-29,0.8680469999999999,0.8680469999999999
Region 6,2007-09-29,2.29889,2.29889
Region 7,2007-09-29,0.299239,0.299239
Region 8,2007-09-29,0.129004,0.129004
Region 9,2007-09-29,1.52965,1.52965
Region 10,2007-09-29,0.960217,0.960217
Region 1,2007-10-06,0.639188,0.639188
Region 2,2007-10-06,0.926783,0.926783
Region 3,2007-10-06,0.9890200000000001,0.9890200000000001
Region 4,2007-10-06,0.97359,0.97359
Region 5,2007-10-06,0.853527,0.853527
Region 6,2007-10-06,2.1461900000000003,2.1461900000000003
Region 7,2007-10-06,0.461688,0.461688
Region 8,2007-10-06,0.487275,0.487275
Region 9,2007-10-06,0.920157,0.920157
Region 10,2007-10-06,0.31857399999999997,0.31857399999999997
Region 1,2007-10-13,0.654941,0.654941
Region 2,2007-10-13,0.9604940000000001,0.9604940000000001
Region 3,2007-10-13,1.27655,1.27655
Region 4,2007-10-13,1.04061,1.04061
Region 5,2007-10-13,1.06192,1.06192
Region 6,2007-10-13,2.7143,2.7143
Region 7,2007-10-13,0.304498,0.304498
Region 8,2007-10-13,0.81407,0.81407
Region 9,2007-10-13,1.2540799999999999,1.2540799999999999
Region 10,2007-10-13,0.8853139999999999,0.8853139999999999
Region 1,2007-10-20,0.722342,0.722342
Region 2,2007-10-20,1.09113,1.09113
Region 3,2007-10-20,1.23889,1.23889
Region 4,2007-10-20,1.01389,1.01389
Region 5,2007-10-20,0.992094,0.992094
Region 6,2007-10-20,2.91431,2.91431
Region 7,2007-10-20,0.601578,0.601578
Region 8,2007-10-20,0.864283,0.864283
Region 9,2007-10-20,1.38133,1.38133
Region 10,2007-10-20,1.2076,1.2076
Region 1,2007-10-27,0.9445450000000001,0.9445450000000001
Region 2,2007-10-27,1.1480299999999999,1.1480299999999999
Region 3,2007-10-27,1.24232,1.24232
Region 4,2007-10-27,1.0771700000000002,1.0771700000000002
Region 5,2007-10-27,1.1603299999999999,1.1603299999999999
Region 6,2007-10-27,3.1672700000000003,3.1672700000000003
Region 7,2007-10-27,0.6978439999999999,0.6978439999999999
Region 8,2007-10-27,0.8656149999999999,0.8656149999999999
Region 9,2007-10-27,1.30818,1.30818
Region 10,2007-10-27,1.43834,1.43834
Region 1,2007-11-03,0.988923,0.988923
Region 2,2007-11-03,1.29067,1.29067
Region 3,2007-11-03,1.21105,1.21105
Region 4,2007-11-03,1.21261,1.21261
Region 5,2007-11-03,1.18563,1.18563
Region 6,2007-11-03,3.4854,3.4854
Region 7,2007-11-03,0.8318409999999999,0.8318409999999999
Region 8,2007-11-03,1.21097,1.21097
Region 9,2007-11-03,1.3541,1.3541
Region 10,2007-11-03,1.69625,1.69625
Region 1,2007-11-10,0.906593,0.906593
Region 2,2007-11-10,1.40937,1.40937
Region 3,2007-11-10,1.34162,1.34162
Region 4,2007-11-10,1.3147799999999998,1.3147799999999998
Region 5,2007-11-10,1.20668,1.20668
Region 6,2007-11-10,3.64891,3.64891
Region 7,2007-11-10,0.563685,0.563685
Region 8,2007-11-10,1.14238,1.14238
Region 9,2007-11-10,1.34578,1.34578
Region 10,2007-11-10,2.19191,2.19191
Region 1,2007-11-17,0.751596,0.751596
Region 2,2007-11-17,1.46995,1.46995
Region 3,2007-11-17,1.59646,1.59646
Region 4,2007-11-17,1.54378,1.54378
Region 5,2007-11-17,1.39073,1.39073
Region 6,2007-11-17,3.42365,3.42365
Region 7,2007-11-17,0.706873,0.706873
Region 8,2007-11-17,1.2002700000000002,1.2002700000000002
Region 9,2007-11-17,1.16734,1.16734
Region 10,2007-11-17,2.33859,2.33859
Region 1,2007-11-24,1.01989,1.01989
Region 2,2007-11-24,1.5891,1.5891
Region 3,2007-11-24,1.7504400000000002,1.7504400000000002
Region 4,2007-11-24,1.69288,1.69288
Region 5,2007-11-24,1.41559,1.41559
Region 6,2007-11-24,3.8894699999999998,3.8894699999999998
Region 7,2007-11-24,0.730859,0.730859
Region 8,2007-11-24,0.983641,0.983641
Region 9,2007-11-24,1.68557,1.68557
Region 10,2007-11-24,2.178,2.178
Region 1,2007-12-01,0.938472,0.938472
Region 2,2007-12-01,1.7247700000000001,1.7247700000000001
Region 3,2007-12-01,1.53877,1.53877
Region 4,2007-12-01,1.38232,1.38232
Region 5,2007-12-01,1.2400200000000001,1.2400200000000001
Region 6,2007-12-01,3.73961,3.73961
Region 7,2007-12-01,0.719729,0.719729
Region 8,2007-12-01,1.00716,1.00716
Region 9,2007-12-01,1.40761,1.40761
Region 10,2007-12-01,1.3627,1.3627
Region 1,2007-12-08,1.00605,1.00605
Region 2,2007-12-08,1.5961299999999998,1.5961299999999998
Region 3,2007-12-08,1.71607,1.71607
Region 4,2007-12-08,1.29515,1.29515
Region 5,2007-12-08,1.2646700000000002,1.2646700000000002
Region 6,2007-12-08,3.07706,3.07706
Region 7,2007-12-08,1.02119,1.02119
Region 8,2007-12-08,1.00557,1.00557
Region 9,2007-12-08,1.4531,1.4531
Region 10,2007-12-08,2.93393,2.93393
Region 1,2007-12-15,0.893558,0.893558
Region 2,2007-12-15,1.77682,1.77682
Region 3,2007-12-15,1.57633,1.57633
Region 4,2007-12-15,1.3644,1.3644
Region 5,2007-12-15,1.2971700000000002,1.2971700000000002
Region 6,2007-12-15,2.90021,2.90021
Region 7,2007-12-15,1.1736799999999998,1.1736799999999998
Region 8,2007-12-15,0.906114,0.906114
Region 9,2007-12-15,1.80998,1.80998
Region 10,2007-12-15,2.9095299999999997,2.9095299999999997
Region 1,2007-12-22,0.939968,0.939968
Region 2,2007-12-22,1.78266,1.78266
Region 3,2007-12-22,2.07675,2.07675
Region 4,2007-12-22,1.78535,1.78535
Region 5,2007-12-22,1.66582,1.66582
Region 6,2007-12-22,3.0482400000000003,3.0482400000000003
Region 7,2007-12-22,1.05295,1.05295
Region 8,2007-12-22,1.1429,1.1429
Region 9,2007-12-22,2.4074299999999997,2.4074299999999997
Region 10,2007-12-22,2.19739,2.19739
Region 1,2007-12-29,1.18507,1.18507
Region 2,2007-12-29,1.9593599999999998,1.9593599999999998
Region 3,2007-12-29,2.6196200000000003,2.6196200000000003
Region 4,2007-12-29,2.06027,2.06027
Region 5,2007-12-29,1.9836599999999998,1.9836599999999998
Region 6,2007-12-29,3.9679300000000004,3.9679300000000004
Region 7,2007-12-29,1.74163,1.74163
Region 8,2007-12-29,1.47885,1.47885
Region 9,2007-12-29,3.64523,3.64523
Region 10,2007-12-29,2.7608200000000003,2.7608200000000003
Region 1,2008-01-05,1.5535299999999999,1.5535299999999999
Region 2,2008-01-05,2.06569,2.06569
Region 3,2008-01-05,3.07628,3.07628
Region 4,2008-01-05,1.70524,1.70524
Region 5,2008-01-05,2.07723,2.07723
Region 6,2008-01-05,3.94392,3.94392
Region 7,2008-01-05,1.38368,1.38368
Region 8,2008-01-05,0.9884930000000001,0.9884930000000001
Region 9,2008-01-05,3.6526400000000003,3.6526400000000003
Region 10,2008-01-05,1.44285,1.44285
Region 1,2008-01-12,1.30913,1.30913
Region 2,2008-01-12,1.8336,1.8336
Region 3,2008-01-12,2.2820400000000003,2.2820400000000003
Region 4,2008-01-12,1.4174200000000001,1.4174200000000001
Region 5,2008-01-12,1.8404099999999999,1.8404099999999999
Region 6,2008-01-12,4.72509,4.72509
Region 7,2008-01-12,1.33307,1.33307
Region 8,2008-01-12,0.95025,0.95025
Region 9,2008-01-12,3.07964,3.07964
Region 10,2008-01-12,3.00751,3.00751
Region 1,2008-01-19,1.2174399999999999,1.2174399999999999
Region 2,2008-01-19,1.8920400000000002,1.8920400000000002
Region 3,2008-01-19,2.33492,2.33492
Region 4,2008-01-19,1.9245900000000002,1.9245900000000002
Region 5,2008-01-19,2.56758,2.56758
Region 6,2008-01-19,4.78586,4.78586
Region 7,2008-01-19,1.46635,1.46635
Region 8,2008-01-19,0.9502879999999999,0.9502879999999999
Region 9,2008-01-19,3.4544599999999996,3.4544599999999996
Region 10,2008-01-19,3.8468699999999996,3.8468699999999996
Region 1,2008-01-26,1.36279,1.36279
Region 2,2008-01-26,2.4554,2.4554
Region 3,2008-01-26,4.0972800000000005,4.0972800000000005
Region 4,2008-01-26,2.68859,2.68859
Region 5,2008-01-26,3.73075,3.73075
Region 6,2008-01-26,7.61878,7.61878
Region 7,2008-01-26,2.27307,2.27307
Region 8,2008-01-26,1.32218,1.32218
Region 9,2008-01-26,4.70055,4.70055
Region 10,2008-01-26,7.4332899999999995,7.4332899999999995
Region 1,2008-02-02,2.20173,2.20173
Region 2,2008-02-02,3.21603,3.21603
Region 3,2008-02-02,4.00461,4.00461
Region 4,2008-02-02,4.44768,4.44768
Region 5,2008-02-02,4.687119999999999,4.687119999999999
Region 6,2008-02-02,10.237,10.237
Region 7,2008-02-02,4.312180000000001,4.312180000000001
Region 8,2008-02-02,2.01087,2.01087
Region 9,2008-02-02,4.6448599999999995,4.6448599999999995
Region 10,2008-02-02,8.3698,8.3698
Region 1,2008-02-09,3.1347,3.1347
Region 2,2008-02-09,4.07719,4.07719
Region 3,2008-02-09,4.85672,4.85672
Region 4,2008-02-09,6.2761,6.2761
Region 5,2008-02-09,5.34771,5.34771
Region 6,2008-02-09,10.3372,10.3372
Region 7,2008-02-09,5.33751,5.33751
Region 8,2008-02-09,2.67741,2.67741
Region 9,2008-02-09,5.46213,5.46213
Region 10,2008-02-09,6.03678,6.03678
Region 1,2008-02-16,4.20399,4.20399
Region 2,2008-02-16,4.37785,4.37785
Region 3,2008-02-16,5.01652,5.01652
Region 4,2008-02-16,5.67884,5.67884
Region 5,2008-02-16,5.51726,5.51726
Region 6,2008-02-16,9.70153,9.70153
Region 7,2008-02-16,6.6393699999999995,6.6393699999999995
Region 8,2008-02-16,2.97595,2.97595
Region 9,2008-02-16,6.4467300000000005,6.4467300000000005
Region 10,2008-02-16,7.2016800000000005,7.2016800000000005
Region 1,2008-02-23,3.9849699999999997,3.9849699999999997
Region 2,2008-02-23,4.1734800000000005,4.1734800000000005
Region 3,2008-02-23,4.71245,4.71245
Region 4,2008-02-23,6.24678,6.24678
Region 5,2008-02-23,5.37579,5.37579
Region 6,2008-02-23,8.20703,8.20703
Region 7,2008-02-23,6.6855199999999995,6.6855199999999995
Region 8,2008-02-23,4.362419999999999,4.362419999999999
Region 9,2008-02-23,4.66482,4.66482
Region 10,2008-02-23,7.32025,7.32025
Region 1,2008-03-01,3.1772099999999996,3.1772099999999996
Region 2,2008-03-01,3.60569,3.60569
Region 3,2008-03-01,3.7026,3.7026
Region 4,2008-03-01,4.8719,4.8719
Region 5,2008-03-01,4.79521,4.79521
Region 6,2008-03-01,6.60168,6.60168
Region 7,2008-03-01,6.36559,6.36559
Region 8,2008-03-01,2.86438,2.86438
Region 9,2008-03-01,3.18945,3.18945
Region 10,2008-03-01,5.90402,5.90402
Region 1,2008-03-08,2.93119,2.93119
Region 2,2008-03-08,2.7824,2.7824
Region 3,2008-03-08,3.28036,3.28036
Region 4,2008-03-08,3.75025,3.75025
Region 5,2008-03-08,4.22163,4.22163
Region 6,2008-03-08,6.32418,6.32418
Region 7,2008-03-08,4.64294,4.64294
Region 8,2008-03-08,2.8569400000000003,2.8569400000000003
Region 9,2008-03-08,2.81888,2.81888
Region 10,2008-03-08,3.8166300000000004,3.8166300000000004
Region 1,2008-03-15,2.4508900000000002,2.4508900000000002
Region 2,2008-03-15,3.04135,3.04135
Region 3,2008-03-15,2.81477,2.81477
Region 4,2008-03-15,2.83427,2.83427
Region 5,2008-03-15,3.6056199999999996,3.6056199999999996
Region 6,2008-03-15,4.93447,4.93447
Region 7,2008-03-15,3.3012099999999998,3.3012099999999998
Region 8,2008-03-15,2.22548,2.22548
Region 9,2008-03-15,2.60852,2.60852
Region 10,2008-03-15,3.5022,3.5022
Region 1,2008-03-22,1.91642,1.91642
Region 2,2008-03-22,2.92047,2.92047
Region 3,2008-03-22,2.57172,2.57172
Region 4,2008-03-22,2.17353,2.17353
Region 5,2008-03-22,3.08465,3.08465
Region 6,2008-03-22,4.51543,4.51543
Region 7,2008-03-22,2.36192,2.36192
Region 8,2008-03-22,1.5099200000000002,1.5099200000000002
Region 9,2008-03-22,1.94515,1.94515
Region 10,2008-03-22,2.81469,2.81469
Region 1,2008-03-29,1.4596200000000001,1.4596200000000001
Region 2,2008-03-29,2.64807,2.64807
Region 3,2008-03-29,1.75892,1.75892
Region 4,2008-03-29,1.56946,1.56946
Region 5,2008-03-29,2.22453,2.22453
Region 6,2008-03-29,3.05563,3.05563
Region 7,2008-03-29,2.10387,2.10387
Region 8,2008-03-29,1.34079,1.34079
Region 9,2008-03-29,1.5557,1.5557
Region 10,2008-03-29,2.47765,2.47765
Region 1,2008-04-05,1.21644,1.21644
Region 2,2008-04-05,2.0942,2.0942
Region 3,2008-04-05,1.65973,1.65973
Region 4,2008-04-05,1.31164,1.31164
Region 5,2008-04-05,1.64185,1.64185
Region 6,2008-04-05,2.76556,2.76556
Region 7,2008-04-05,1.70095,1.70095
Region 8,2008-04-05,0.987242,0.987242
Region 9,2008-04-05,1.30235,1.30235
Region 10,2008-04-05,1.26383,1.26383
Region 1,2008-04-12,0.911753,0.911753
Region 2,2008-04-12,1.78395,1.78395
Region 3,2008-04-12,1.57293,1.57293
Region 4,2008-04-12,1.18424,1.18424
Region 5,2008-04-12,1.26241,1.26241
Region 6,2008-04-12,2.17983,2.17983
Region 7,2008-04-12,1.06217,1.06217
Region 8,2008-04-12,0.7611100000000001,0.7611100000000001
Region 9,2008-04-12,0.807709,0.807709
Region 10,2008-04-12,0.8860870000000001,0.8860870000000001
Region 1,2008-04-19,0.7975810000000001,0.7975810000000001
Region 2,2008-04-19,1.15599,1.15599
Region 3,2008-04-19,1.4374200000000001,1.4374200000000001
Region 4,2008-04-19,0.987935,0.987935
Region 5,2008-04-19,1.13792,1.13792
Region 6,2008-04-19,2.06148,2.06148
Region 7,2008-04-19,1.07025,1.07025
Region 8,2008-04-19,0.698421,0.698421
Region 9,2008-04-19,0.9566209999999999,0.9566209999999999
Region 10,2008-04-19,0.565805,0.565805
Region 1,2008-04-26,0.8598790000000001,0.8598790000000001
Region 2,2008-04-26,0.972936,0.972936
Region 3,2008-04-26,1.2624799999999998,1.2624799999999998
Region 4,2008-04-26,0.903006,0.903006
Region 5,2008-04-26,0.91332,0.91332
Region 6,2008-04-26,1.40762,1.40762
Region 7,2008-04-26,0.874566,0.874566
Region 8,2008-04-26,0.436626,0.436626
Region 9,2008-04-26,1.09751,1.09751
Region 10,2008-04-26,1.00004,1.00004
Region 1,2008-05-03,0.525096,0.525096
Region 2,2008-05-03,0.8472649999999999,0.8472649999999999
Region 3,2008-05-03,1.02922,1.02922
Region 4,2008-05-03,0.796691,0.796691
Region 5,2008-05-03,0.808578,0.808578
Region 6,2008-05-03,1.16304,1.16304
Region 7,2008-05-03,0.6665449999999999,0.6665449999999999
Region 8,2008-05-03,0.335484,0.335484
Region 9,2008-05-03,0.8477530000000001,0.8477530000000001
Region 10,2008-05-03,1.6756799999999998,1.6756799999999998
Region 1,2008-05-10,0.46110200000000007,0.46110200000000007
Region 2,2008-05-10,0.832619,0.832619
Region 3,2008-05-10,0.824627,0.824627
Region 4,2008-05-10,0.71973,0.71973
Region 5,2008-05-10,0.6615979999999999,0.6615979999999999
Region 6,2008-05-10,1.42668,1.42668
Region 7,2008-05-10,0.641965,0.641965
Region 8,2008-05-10,0.31811300000000003,0.31811300000000003
Region 9,2008-05-10,0.727232,0.727232
Region 10,2008-05-10,1.6968,1.6968
Region 1,2008-05-17,0.34668499999999997,0.34668499999999997
Region 2,2008-05-17,0.880767,0.880767
Region 3,2008-05-17,1.18652,1.18652
Region 4,2008-05-17,0.659798,0.659798
Region 5,2008-05-17,0.6351399999999999,0.6351399999999999
Region 6,2008-05-17,1.24627,1.24627
Region 7,2008-05-17,0.408883,0.408883
Region 8,2008-05-17,0.42373900000000003,0.42373900000000003
Region 9,2008-05-17,0.807717,0.807717
Region 10,2008-05-17,0.73253,0.73253
Region 1,2008-05-24,0.384382,0.384382
Region 2,2008-05-24,0.922142,0.922142
Region 3,2008-05-24,1.0719100000000001,1.0719100000000001
Region 4,2008-05-24,0.629724,0.629724
Region 5,2008-05-24,0.711187,0.711187
Region 6,2008-05-24,1.3772,1.3772
Region 7,2008-05-24,0.499312,0.499312
Region 8,2008-05-24,0.250701,0.250701
Region 9,2008-05-24,0.7724479999999999,0.7724479999999999
Region 10,2008-05-24,0.8957040000000001,0.8957040000000001
Region 1,2008-05-31,0.46770100000000003,0.46770100000000003
Region 2,2008-05-31,0.9950110000000001,0.9950110000000001
Region 3,2008-05-31,0.773491,0.773491
Region 4,2008-05-31,0.620291,0.620291
Region 5,2008-05-31,1.08517,1.08517
Region 6,2008-05-31,1.7874299999999999,1.7874299999999999
Region 7,2008-05-31,0.505167,0.505167
Region 8,2008-05-31,0.21659299999999998,0.21659299999999998
Region 9,2008-05-31,0.695388,0.695388
Region 10,2008-05-31,0.8093739999999999,0.8093739999999999
Region 1,2008-06-07,0.497809,0.497809
Region 2,2008-06-07,1.25793,1.25793
Region 3,2008-06-07,0.8948379999999999,0.8948379999999999
Region 4,2008-06-07,0.42723,0.42723
Region 5,2008-06-07,0.688487,0.688487
Region 6,2008-06-07,1.27026,1.27026
Region 7,2008-06-07,0.6363439999999999,0.6363439999999999
Region 8,2008-06-07,0.192849,0.192849
Region 9,2008-06-07,0.662652,0.662652
Region 10,2008-06-07,0.47643599999999997,0.47643599999999997
Region 1,2008-06-14,0.316276,0.316276
Region 2,2008-06-14,0.801164,0.801164
Region 3,2008-06-14,0.476367,0.476367
Region 4,2008-06-14,0.409588,0.409588
Region 5,2008-06-14,0.503618,0.503618
Region 6,2008-06-14,1.61695,1.61695
Region 7,2008-06-14,0.520546,0.520546
Region 8,2008-06-14,0.335201,0.335201
Region 9,2008-06-14,0.9267709999999999,0.9267709999999999
Region 10,2008-06-14,0.8708670000000001,0.8708670000000001
Region 1,2008-06-21,0.419145,0.419145
Region 2,2008-06-21,0.839832,0.839832
Region 3,2008-06-21,0.5095390000000001,0.5095390000000001
Region 4,2008-06-21,0.35437399999999997,0.35437399999999997
Region 5,2008-06-21,0.610861,0.610861
Region 6,2008-06-21,1.30054,1.30054
Region 7,2008-06-21,0.5127430000000001,0.5127430000000001
Region 8,2008-06-21,0.344485,0.344485
Region 9,2008-06-21,0.654764,0.654764
Region 10,2008-06-21,1.00221,1.00221
Region 1,2008-06-28,0.562599,0.562599
Region 2,2008-06-28,0.791804,0.791804
Region 3,2008-06-28,0.648383,0.648383
Region 4,2008-06-28,0.355722,0.355722
Region 5,2008-06-28,0.5390199999999999,0.5390199999999999
Region 6,2008-06-28,1.35669,1.35669
Region 7,2008-06-28,0.6793399999999999,0.6793399999999999
Region 8,2008-06-28,0.271698,0.271698
Region 9,2008-06-28,0.525792,0.525792
Region 10,2008-06-28,0.545652,0.545652
Region 1,2008-07-05,0.423335,0.423335
Region 2,2008-07-05,0.7357279999999999,0.7357279999999999
Region 3,2008-07-05,0.574585,0.574585
Region 4,2008-07-05,0.392735,0.392735
Region 5,2008-07-05,0.444662,0.444662
Region 6,2008-07-05,1.2175799999999999,1.2175799999999999
Region 7,2008-07-05,0.6170899999999999,0.6170899999999999
Region 8,2008-07-05,0.227625,0.227625
Region 9,2008-07-05,0.49013900000000005,0.49013900000000005
Region 10,2008-07-05,0.40319499999999997,0.40319499999999997
Region 1,2008-07-12,0.297528,0.297528
Region 2,2008-07-12,0.6438119999999999,0.6438119999999999
Region 3,2008-07-12,0.483523,0.483523
Region 4,2008-07-12,0.311408,0.311408
Region 5,2008-07-12,0.370016,0.370016
Region 6,2008-07-12,1.28951,1.28951
Region 7,2008-07-12,0.6302180000000001,0.6302180000000001
Region 8,2008-07-12,0.17233900000000002,0.17233900000000002
Region 9,2008-07-12,0.66638,0.66638
Region 10,2008-07-12,0.724308,0.724308
Region 1,2008-07-19,0.23499299999999998,0.23499299999999998
Region 2,2008-07-19,0.6906220000000001,0.6906220000000001
Region 3,2008-07-19,0.45202200000000003,0.45202200000000003
Region 4,2008-07-19,0.283478,0.283478
Region 5,2008-07-19,0.596122,0.596122
Region 6,2008-07-19,1.6468099999999999,1.6468099999999999
Region 7,2008-07-19,0.5464439999999999,0.5464439999999999
Region 8,2008-07-19,0.288549,0.288549
Region 9,2008-07-19,0.517966,0.517966
Region 10,2008-07-19,0.432846,0.432846
Region 1,2008-07-26,0.585132,0.585132
Region 2,2008-07-26,0.587937,0.587937
Region 3,2008-07-26,0.626633,0.626633
